timestamp,ch1,ch2,ch3
1746888175.5937128,-3,-8,0
1746888175.5977187,-84,40,-14
1746888175.598224,16,-1,8
1746888175.602737,50,-10,9
1746888175.607428,-39,20,-11
1746888175.607932,65,-32,0
1746888175.6124444,-29,18,-5
1746888175.6129615,93,-46,4
1746888175.6174753,-10,-3,-7
1746888175.6179926,98,-39,14
1746888175.622507,22,-2,-6
1746888175.623028,94,-47,19
1746888175.627557,49,-24,6
1746888175.6280742,96,-53,15
1746888175.6325893,62,-23,13
1746888175.633145,98,-62,14
1746888175.6371517,77,-48,7
1746888175.6381626,81,-74,17
1746888175.6416745,94,-47,20
1746888175.6426835,67,-86,20
1746888175.6462238,93,-63,22
1746888175.6472352,28,-82,22
1746888175.6512609,91,-65,18
1746888175.6517813,18,-71,31
1746888175.6563241,96,-60,31
1746888175.6568305,-19,-70,43
1746888175.6613438,79,-71,27
1746888175.6618867,-30,-86,36
1746888175.6667037,57,-78,35
1746888175.6667037,-66,-70,46
1746888175.6713874,27,-77,25
1746888175.671898,-76,-74,40
1746888175.675904,12,-88,24
1746888175.6764104,-92,-75,43
1746888175.6809595,-8,-82,27
1746888175.6815,-97,-52,42
1746888175.6860623,-46,-71,40
1746888175.6865697,-97,-64,41
1746888175.6906037,-49,-74,47
1746888175.6911755,-101,-42,50
1746888175.6956897,-93,-40,52
1746888175.6956897,-72,-71,40
1746888175.700232,-62,-26,45
1746888175.7007542,-94,-62,42
1746888175.7047598,-56,-25,63
1746888175.7052677,-101,-56,48
1746888175.709274,-27,-4,64
1746888175.7097814,-104,-57,46
1746888175.7137883,3,1,54
1746888175.7148008,-93,-53,58
1746888175.7188077,19,19,53
1746888175.7193139,-89,-45,59
1746888175.7233202,54,11,67
1746888175.7238255,-74,-32,58
1746888175.7278335,62,30,60
1746888175.7283378,-47,-14,45
1746888175.7323453,78,36,54
1746888175.7328508,-30,-14,63
1746888175.736856,93,51,51
1746888175.7373617,5,2,63
1746888175.741895,32,10,59
1746888175.7413852,101,46,52
1746888175.7464075,42,22,57
1746888175.7471318,90,54,52
1746888175.75114,67,19,67
1746888175.7516465,84,57,58
1746888175.756159,77,78,49
1746888175.756159,74,35,58
1746888175.7606692,56,68,51
1746888175.76168,91,39,67
1746888175.7651944,41,73,49
1746888175.7662008,103,58,64
1746888175.769713,14,85,59
1746888175.7707336,104,57,52
1746888175.7742498,-19,78,63
1746888175.7752564,82,67,59
1746888175.778768,-40,78,59
1746888175.7797928,74,79,64
1746888175.7838,-61,75,44
1746888175.7848253,65,79,55
1746888175.7883387,-76,78,56
1746888175.789892,26,69,50
1746888175.7934463,-83,58,45
1746888175.7948685,2,78,47
1746888175.7978766,-92,56,41
1746888175.7993877,-13,82,57
1746888175.802513,-96,45,50
1746888175.8040588,-32,68,64
1746888175.8070893,-90,39,51
1746888175.809106,-62,85,54
1746888175.8121161,-78,40,53
1746888175.8136299,-86,63,52
1746888175.817145,-73,34,42
1746888175.8186653,-90,66,56
1746888175.8216734,-54,18,48
1746888175.823697,-105,70,56
1746888175.8268368,-24,5,34
1746888175.828348,-103,63,45
1746888175.8318617,-2,-3,28
1746888175.8333821,-104,40,49
1746888175.836896,23,-8,40
1746888175.8384144,-88,33,35
1746888175.8414266,46,-18,26
1746888175.8434482,-63,37,50
1746888175.845988,67,-21,22
1746888175.848091,-49,28,44
1746888175.851098,93,-37,21
1746888175.8526194,-20,19,27
1746888175.8556325,98,-52,25
1746888175.8575075,0,-4,38
1746888175.8605359,98,-53,18
1746888175.8625407,24,-10,29
1746888175.8650935,105,-65,19
1746888175.8671083,52,-15,29
1746888175.8695645,92,-72,11
1746888175.8715599,64,-35,22
1746888175.8741117,68,-74,13
1746888175.8761888,83,-36,14
1746888175.8790152,48,-79,10
1746888175.8810256,86,-53,13
1746888175.8835368,44,-76,4
1746888175.886133,108,-53,27
1746888175.8881395,11,-76,7
1746888175.8910565,104,-64,10
1746888175.8926,-10,-71,1
1746888175.896464,83,-60,10
1746888175.8971524,-43,-84,-10
1746888175.901524,69,-76,12
1746888175.9020367,-55,-78,-11
1746888175.906566,66,-72,1
9
1746888175.9112265,-95,-60,-13
1746888175.9117332,31,-78,-5
1746888175.9162517,4,-82,-4
2
1746888175.9209821,-13,-78,-1

1746888175.926037,-32,-88,-7
1746888175.926037,-86,-52,-26
1746888175.9305677,-51,-67,-16
1746888175.9311025,-93,-31,-27
1746888175.9356363,-77,-72,-4
1746888175.9361522,-63,-25,-35
1746888175.9401731,-81,-59,-7
1746888175.945222,-32,-10,-38
1746888175.9457302,-93,-55,-14
1746888175.9502435,8,-10,-27
1746888175.9507647,-107,-63,-14
1746888175.9547844,18,0,-42
1746888175.9558108,-98,-53,-27
1746888175.9598348,45,23,-49
1746888175.960354,-92,-29,-28
1746888175.9643748,75,25,-51
1746888175.964885,-61,-24,-23
1746888175.9689057,82,29,-38
1746888175.970403,-45,-18,-28
1746888175.9734092,93,37,-54
1746888175.975446,-28,-16,-34
1746888175.9779665,94,47,-45
1746888175.980483,7,-8,-41
1746888175.9824932,101,67,-48
1746888175.9855354,29,2,-37
1746888175.987067,95,65,-57
1746888175.9900737,40,21,-38
1746888175.9915862,68,81,-50
1746888175.9946117,67,31,-36
1746888175.9961283,66,66,-63
1746888175.9996724,75,30,-45
1746888176.0006878,30,87,-62
1746888176.0045314,89,43,-44
1746888176.005541,17,75,-55
1746888176.0090857,93,50,-57
1746888176.010601,-22,88,-55
1746888176.0136352,104,69,-57
1746888176.0151694,-35,76,-58
1746888176.0181777,89,75,-48
1746888176.019733,-51,75,-55
1746888176.022767,68,72,-45
1746888176.0243113,-68,64,-50
1746888176.027327,53,84,-56
1746888176.0291288,-86,76,-52
1746888176.0321572,27,84,-63
1746888176.0337145,-107,66,-68
1746888176.0372636,2,69,-54
1746888176.0388815,-93,45,-62
1746888176.0419137,-13,76,-49
1746888176.0434604,-93,42,-57
1746888176.0468931,-35,80,-65
1746888176.0484107,-83,40,-61
1746888176.0514321,-60,80,-68
1746888176.053203,-62,34,-60
1746888176.0562322,-72,79,-55
1746888176.058133,-43,11,-63
1746888176.061139,-81,62,-60
1746888176.062687,-18,6,-48
1746888176.0657077,-108,61,-65
1746888176.0677235,-6,-9,-61
1746888176.0702615,-108,59,-67
1746888176.0722835,20,-19,-64
1746888176.0747902,-97,53,-60
1746888176.0768337,45,-22,-58
1746888176.0793576,-81,31,-51
1746888176.0813634,72,-31,-55
1746888176.0838754,-70,19,-54
1746888176.0860987,77,-38,-55
1746888176.088614,-47,28,-55
1746888176.0911543,96,-52,-42
1746888176.093667,-22,5,-53
1746888176.0957255,92,-64,-40
1746888176.0988736,-9,-10,-66
1746888176.1005008,104,-65,-54
1746888176.1036077,28,-10,-60
1746888176.105721,96,-60,-54
1746888176.10844,50,-27,-50
1746888176.1105506,76,-80,-36
1746888176.112996,77,-31,-44
1746888176.1152942,54,-78,-41
1746888176.1178088,83,-47,-54
1746888176.1203196,30,-82,-32
1746888176.122329,104,-48,-43
1746888176.1248422,13,-84,-27
1746888176.1268663,93,-46,-47
1746888176.1293993,-14,-85,-37
1746888176.1314363,95,-55,-46
1746888176.1339583,-41,-84,-34
1746888176.1365602,83,-64,-50
1746888176.138581,-56,-85,-23
1746888176.1410093,86,-64,-46
1746888176.1430213,-81,-65,-30
1746888176.145556,67,-70,-36
1746888176.1475706,-92,-77,-33
1746888176.150431,31,-83,-34
1746888176.151967,-107,-62,-23
1746888176.1549811,16,-80,-41
1746888176.1566255,-98,-52,-23
1746888176.1601973,-20,-74,-44
1746888176.1617568,-103,-54,-10
1746888176.1652906,-40,-80,-35
1746888176.1668377,-93,-47,-9
1746888176.169863,-54,-75,-19
1746888176.1714084,-66,-38,-14
1746888176.174436,-86,-64,-23
1746888176.1759763,-41,-11,-13
1746888176.179539,-97,-60,-25
1746888176.1805453,-22,-16,6
1746888176.184601,-89,-70,-24
1746888176.1851842,-1,-10,-9
1746888176.1897104,17,2,0
1746888176.1897104,-102,-52,-22
1746888176.1942859,45,18,8
1746888176.1942859,-97,-53,-7
1746888176.1988297,-90,-42,-20
1746888176.1998672,65,21,2
1746888176.2034042,-65,-22,-11
1746888176.2044318,79,44,14
1746888176.2079794,-49,-21,-4
1746888176.2089975,91,49,12
1746888176.2130182,-16,-6,-5
1746888176.213528,108,53,20
1746888176.2175343,-1,9,8
1746888176.2185483,89,66,28
1746888176.2220764,21,17,6
1746888176.2230816,86,58,20
1746888176.2269747,40,28,-2
1746888176.2275212,80,76,19
1746888176.232057,65,84,22
1746888176.232057,65,28,18
1746888176.2365704,32,86,34
1746888176.2370913,81,31,8
1746888176.241103,7,71,28
1746888176.2421346,87,46,7
1746888176.2461557,-21,76,31
1746888176.247252,105,56,11
1746888176.2512734,-30,87,32
1746888176.2517848,95,60,15
1746888176.2557964,-62,82,41
1746888176.2573326,84,63,27
1746888176.2608612,-77,74,40
1746888176.2618713,82,76,30
1746888176.2658243,-97,66,41
1746888176.2668433,61,71,30
1746888176.2703693,-101,63,52
1746888176.2719414,28,79,35
1746888176.2754982,-90,55,42
1746888176.276612,7,72,33
1746888176.280244,-99,44,55
1746888176.2812533,-18,78,32
1746888176.2848048,-90,35,54
1746888176.286182,-31,71,45
1746888176.289695,-73,30,47
1746888176.29121,-65,82,42
1746888176.2947223,-41,14,61
1746888176.2957318,-70,63,51
1746888176.2997572,-18,13,53
1746888176.3007705,-88,60,42
1746888176.304286,-6,-10,54
1746888176.3056564,-106,54,39
1746888176.3092153,33,-3,48
1746888176.3107438,-98,57,52
1746888176.314259,42,-10,64
1746888176.3152676,-86,40,53
1746888176.3193314,75,-27,52
1746888176.3207304,-80,39,49
1746888176.3242745,75,-42,54
1746888176.3258069,-68,28,58
1746888176.328818,85,-41,54
1746888176.3310745,-56,15,54
1746888176.3335865,93,-49,58
1746888176.3355975,-25,3,57
1746888176.3386059,93,-61,56
1746888176.3406386,-2,4,62
1746888176.343165,84,-67,52
1746888176.3451796,21,-12,51
1746888176.3494236,78,-68,62
1746888176.3499503,44,-22,52
1746888176.3550978,65,-77,48
1746888176.3550978,67,-33,54
1746888176.3598228,44,-76,51
1746888176.3603282,91,-33,58
1746888176.364334,9,-72,51
1746888176.365348,103,-48,51
1746888176.3688846,-7,-81,64
1746888176.3698936,107,-49,52
1746888176.3734052,-46,-85,61
1746888176.3744159,101,-54,62
1746888176.3779287,-62,-74,51
1746888176.378937,92,-76,52
1746888176.3828945,-76,-70,58
1746888176.3834178,76,-78,60
1746888176.387441,-93,-71,60
1746888176.3879607,61,-69,53
1746888176.392182,-89,-68,56
1746888176.3927095,43,-75,57
1746888176.3967347,-108,-50,45
1746888176.3973114,11,-87,49
1746888176.4018273,-105,-45,52
1746888176.4023552,-19,-74,62
1746888176.4063773,-79,-34,47
1746888176.4068868,-29,-85,54
1746888176.4108956,-59,-32,39
1746888176.4114025,-51,-68,58
1746888176.4159174,-49,-29,35
1746888176.4159174,-80,-64,58
1746888176.4204268,-27,-3,36
1746888176.420933,-97,-74,60
1746888176.4254835,-96,-56,48
1746888176.4254835,8,-8,31
1746888176.4300222,-98,-55,54
1746888176.4305556,21,7,29
1746888176.4350784,-87,-48,42
1746888176.4356074,48,14,22
1746888176.4401317,-94,-42,52
1746888176.4406571,77,34,21
1746888176.4446666,-61,-28,46
1746888176.4458308,81,44,28
1746888176.4493651,-47,-17,42
1746888176.4508882,95,39,20
1746888176.4538972,-18,-9,36
1746888176.4559097,100,56,18
1746888176.458424,9,-7,40
1746888176.4604323,104,51,6
1746888176.4634752,27,1,26
1746888176.4650023,94,63,3
1746888176.4680233,44,21,33
1746888176.4699485,68,81,14
1746888176.4729776,72,26,33
1746888176.4749165,61,73,14
1746888176.4774487,86,32,24
1746888176.4794607,39,75,9
1746888176.4829557,85,44,12
1746888176.4839752,18,87,2
1746888176.4875193,103,53,19
1746888176.488548,-16,75,-4
1746888176.4923084,99,60,19
1746888176.4933484,-30,83,-3
1746888176.4969149,88,61,9
1746888176.4979324,-54,80,-5
1746888176.5014522,74,65,4
1746888176.502956,-82,81,-8
1746888176.505985,64,74,15
1746888176.5079324,-88,66,-6
1746888176.5104542,39,77,9
1746888176.5124655,-102,58,-7
1746888176.5149798,9,80,-1
1746888176.5170062,-102,62,-17
1746888176.519526,-20,71,6
1746888176.5215516,-103,39,-20
1746888176.524095,-35,69,-6
1746888176.5261264,-83,40,-17
1746888176.528676,-56,82,-12
1746888176.5307076,-75,21,-18
1746888176.5336475,-84,65,-6
1746888176.535169,-43,24,-38
1746888176.538178,-89,62,-16
1746888176.5396905,-28,19,-28
1746888176.5432043,-93,53,-7
1746888176.5442111,5,4,-30
1746888176.5477269,-90,54,-28
1746888176.5492284,19,-7,-44
1746888176.5527582,-92,40,-21
1746888176.5537634,46,-12,-32
1746888176.5572248,-75,38,-28
1746888176.558744,66,-31,-33
1746888176.5617514,-65,33,-32
1746888176.5632653,89,-48,-52
1746888176.566776,-54,19,-23
1746888176.5677843,103,-45,-54
1746888176.5713124,-15,2,-42
1746888176.5728343,90,-51,-42
1746888176.5758483,-6,-1,-27
1746888176.5773625,90,-66,-40
1746888176.5803704,25,-18,-37
1746888176.5818799,84,-72,-44
1746888176.5853925,49,-23,-46
1746888176.5864012,75,-78,-45
1746888176.5899274,61,-32,-39
1746888176.5909572,63,-80,-62
1746888176.5945265,76,-43,-36
1746888176.595912,40,-85,-65
1746888176.5994308,90,-49,-54
1746888176.6004374,5,-76,-50
1746888176.6039932,96,-48,-55
1746888176.6050007,-22,-84,-53
1746888176.6085122,89,-54,-52
1746888176.6097722,-35,-83,-62
1746888176.613319,94,-60,-49
1746888176.6143248,-63,-73,-54
1746888176.6183455,79,-64,-43
1746888176.6188588,-86,-80,-65
1746888176.6228638,56,-75,-56
1746888176.6233704,-86,-67,-59
1746888176.6273775,26,-86,-47
1746888176.6278834,-100,-57,-57
1746888176.6324008,19,-70,-62
1746888176.6329362,-98,-56,-50
1746888176.6369567,-13,-80,-60
1746888176.6374707,-104,-51,-66
1746888176.6414785,-29,-83,-51
1746888176.641983,-85,-47,-69
1746888176.6459887,-66,-75,-52
1746888176.6464932,-60,-32,-63
1746888176.6505144,-69,-82,-54
1746888176.6510367,-39,-28,-55
1746888176.6550565,-97,-61,-64
1746888176.6555705,-15,-19,-48
1746888176.6595843,-104,-56,-56
1746888176.6600986,7,-2,-49
1746888176.6641088,-100,-50,-54
1746888176.664615,29,0,-58
1746888176.6691275,50,20,-62
1746888176.6691275,-89,-56,-57
1746888176.6736708,67,24,-51
1746888176.674218,-78,-41,-62
1746888176.6787314,88,45,-57
1746888176.67925,-61,-26,-67
1746888176.6832564,90,54,-52
1746888176.6837618,-57,-14,-66
1746888176.6877818,105,52,-46
1746888176.6882885,-31,-14,-64
1746888176.6923432,97,54,-38
1746888176.692883,3,2,-67
1746888176.696892,84,57,-37
1746888176.697675,28,16,-51
1746888176.7016833,82,79,-50
1746888176.7021887,42,22,-45
1746888176.706194,57,79,-41
1746888176.7067044,63,37,-46
1746888176.711223,85,39,-59
1746888176.7107134,44,79,-45
1746888176.7160745,94,48,-58
1746888176.7165852,9,84,-28
1746888176.7205951,101,45,-52
1746888176.7211025,-19,70,-40
1746888176.7256322,-28,76,-35
1746888176.7256322,95,53,-57
1746888176.7306514,90,61,-53

1746888176.735185,-87,69,-28
1746888176.7356951,84,69,-39
1746888176.739715,-89,71,-17
1746888176.7402227,63,78,-37
1746888176.7442307,-107,55,-14
1746888176.744737,29,76,-47
1746888176.7487435,-94,60,-11
1746888176.7499936,21,75,-33
1746888176.7535386,-94,38,-8
1746888176.7545679,-13,71,-26
1746888176.7584565,-86,30,-12
1746888176.7589724,-37,87,-40
1746888176.7629905,-74,33,-9
1746888176.7634947,-63,68,-38
1746888176.7680233,-47,14,-10
1746888176.769171,-72,69,-33
1746888176.77268,-33,9,-3
1746888176.7736914,-95,76,-19
1746888176.777549,-4,5,-2
1746888176.778559,-101,60,-25
1746888176.7825222,28,-8,10
1746888176.783037,-100,62,-25
1746888176.7870567,50,-11,10
1746888176.787563,-99,56,-12
1746888176.791583,74,-25,7
1746888176.7920902,-94,38,-10
1746888176.7960997,78,-34,18
1746888176.7966077,-63,32,-19
1746888176.800615,92,-47,19
1746888176.8011234,-54,15,-10
1746888176.8051307,89,-62,9
1746888176.806142,-30,3,-1
1746888176.8096745,99,-63,21
1746888176.8106828,-1,-1,-9
1746888176.8152177,22,-18,8
1746888176.8198025,83,-77,24
1746888176.8245807,63,-38,10
1746888176.8250892,67,-77,32
1746888176.8291123,93,-33,7
1746888176.8296247,40,-73,35
1746888176.834279,101,-45,9
1746888176.8347855,6,-89,43
1746888176.8392947,-13,-81,33
1746888176.8440094,94,-65,14
1746888176.8445373,-39,-74,34
1746888176.8490536,82,-70,24
1746888176.8495755,-64,-68,38
1746888176.8540924,-73,-73,33
1746888176.8540924,70,-64,23
1746888176.8586295,-97,-59,37
1746888176.8593533,60,-72,27
1746888176.8633652,-91,-71,54
1746888176.8638742,29,-73,35
1746888176.8683884,-102,-63,54
1746888176.868909,3,-77,34
1746888176.8734264,-104,-56,47
1746888176.8744369,-10,-84,38
1746888176.8785853,-85,-47,57
1746888176.8790913,-33,-87,34
1746888176.8830981,-61,-30,57
1746888176.8836043,-56,-74,32
1746888176.8876107,-41,-14,60
1746888176.8881156,-79,-74,46
1746888176.8926299,-15,-4,51

1746888176.8973467,-98,-60,45
1746888176.898077,4,-3,66
1746888176.9026365,-109,-49,39
1746888176.903177,15,1,50
1746888176.9071827,-87,-43,57
1746888176.9076893,49,18,65
1746888176.9118102,-78,-29,55
1746888176.9128263,58,32,64
1746888176.9168332,-72,-34,59
1746888176.917844,81,47,54
1746888176.9213574,-40,-24,51
1746888176.922365,85,38,68
1746888176.9262512,-23,-15,48
1746888176.92726,91,59,60
1746888176.9310033,6,-6,52
1746888176.9320135,90,69,65
1746888176.9355285,17,18,66
1746888176.9370387,95,60,57
1746888176.940555,55,10,53
1746888176.9415634,82,68,57
1746888176.945034,73,20,53
1746888176.9460492,49,74,51
1746888176.9499068,83,46,50
1746888176.9511445,28,84,66
1746888176.954768,90,50,52
1746888176.955776,14,87,61
1746888176.9592865,102,51,58
1746888176.9605253,-16,74,65
1746888176.9645352,100,60,56
1746888176.965545,-45,85,48
1746888176.9695513,81,65,56
1746888176.970057,-51,68,62
1746888176.9749322,-72,69,53
1746888176.9749322,70,65,59
1746888176.9794586,-92,63,52
1746888176.9799929,64,79,55
1746888176.9840128,-89,64,42
1746888176.984527,29,78,67
1746888176.988547,-92,61,52
1746888176.9890542,15,87,63
1746888176.9931304,-86,44,52
1746888176.9937046,-18,81,47
1746888176.9977238,-75,46,52
1746888176.9987378,-40,87,63
1746888177.002257,-69,26,41
1746888177.0032651,-50,70,54
1746888177.007253,-40,25,30
1746888177.0077841,-72,74,54
1746888177.011794,-34,0,32
1746888177.0123005,-98,68,46
1746888177.0163078,4,-9,31
1746888177.0168123,-95,56,56
1746888177.0208344,26,-2,22
1746888177.021346,-103,45,45
1746888177.0258744,52,-25,22
1746888177.0258744,-101,53,43
1746888177.030384,60,-21,24
1746888177.0309007,-91,40,49
1746888177.0349216,81,-43,26
1746888177.0354338,-73,29,50
1746888177.0394547,85,-41,15
1746888177.0399652,-46,27,30
1746888177.0439715,97,-62,25
1746888177.0444777,-15,9,29
1746888177.048991,105,-67,7
1746888177.049512,-2,-1,41
1746888177.0535178,83,-76,7
1746888177.0540223,22,-20,38
1746888177.058042,72,-81,2
1746888177.0585563,53,-14,37
1746888177.062562,56,-85,-3
1746888177.063068,71,-34,18
1746888177.0670733,27,-75,12
1746888177.06758,82,-33,19
1746888177.0716043,5,-85,8
1746888177.0721197,101,-45,16
1746888177.0761251,-19,-83,-6
1746888177.07663,95,-49,21
1746888177.0806367,-34,-78,-7
1746888177.0817153,102,-66,7
1746888177.0857363,-57,-72,-7
1746888177.0862486,96,-69,12
1746888177.09027,-75,-75,-16
1746888177.0907784,85,-70,6
1746888177.0948396,-86,-75,-14
1746888177.0953653,53,-83,14
1746888177.0993774,-92,-65,-13
1746888177.0998867,39,-80,4
1746888177.103917,-90,-64,-21
1746888177.1044421,3,-80,1
1746888177.1084628,-95,-55,-16
1746888177.108974,-12,-76,3
1746888177.1129959,-81,-32,-25
1746888177.1135077,-43,-82,-8
1746888177.1175296,-75,-25,-31
1746888177.1180415,-64,-78,-16
1746888177.1220849,-47,-23,-34
1746888177.1226053,-72,-77,-7
1746888177.1272612,-89,-66,-5
1746888177.1267433,-17,-9,-31
1746888177.131857,-96,-70,-15
1746888177.132867,8,9,-33
1746888177.1364217,-100,-50,-13
1746888177.13744,24,2,-31
1746888177.1408892,-87,-44,-26
1746888177.1423683,42,13,-47
1746888177.1453764,-80,-40,-34
1746888177.146887,66,36,-48
1746888177.150421,-60,-34,-31
1746888177.1519873,78,32,-43
1746888177.1549985,-41,-19,-34
1746888177.1565087,94,49,-43
1746888177.1600213,-23,-20,-39
1746888177.161029,95,50,-42
1746888177.1650553,7,9,-45
1746888177.1655772,91,67,-45
1746888177.1695995,17,18,-43
1746888177.1701102,88,57,-51
1746888177.174141,47,21,-44
1746888177.1751573,73,71,-49
1746888177.178674,65,35,-35
1746888177.1796818,58,79,-50
1746888177.18327,80,31,-51
1746888177.184303,33,68,-62
1746888177.1882648,98,39,-52
1746888177.1888044,19,71,-66
1746888177.1929922,103,62,-49
1746888177.1935062,-5,75,-54
1746888177.1975143,99,52,-48
1746888177.198529,-29,78,-53
1746888177.2020392,82,60,-44
1746888177.2030454,-57,82,-65
1746888177.2065716,68,76,-55
1746888177.207598,-70,66,-57
1746888177.2111092,65,69,-63
1746888177.2126398,-89,68,-53
1746888177.2156541,27,75,-57
1746888177.217244,-97,68,-64
1746888177.2202525,21,81,-57
1746888177.2217631,-102,54,-62
1746888177.2247684,-4,84,-54
1746888177.2262876,-92,44,-66
1746888177.229296,-37,79,-62
1746888177.2308376,-85,36,-50
1746888177.234387,-52,80,-58
1746888177.2353945,-59,38,-51
1746888177.239301,-84,74,-64
1746888177.2398672,-52,10,-61
1746888177.2446766,-81,57,-51
1746888177.2451818,-25,1,-59
1746888177.2496927,-97,62,-68
1746888177.250211,-6,-9,-55
1746888177.2547553,-96,46,-54
1746888177.2552636,31,-8,-61
1746888177.2597926,-103,40,-56
1746888177.2603123,38,-19,-64
1746888177.2651021,-83,43,-67
1746888177.2656066,75,-24,-57
1746888177.2696137,-65,19,-68
1746888177.2701209,91,-43,-55
1746888177.2746365,-58,19,-68
1746888177.2791488,93,-59,-47
1746888177.2791488,-18,7,-57
1746888177.2836597,106,-63,-45
1746888177.284182,0,9,-54
1746888177.2881901,95,-69,-48
1746888177.2887235,17,-15,-49
1746888177.2927496,84,-67,-47
1746888177.293258,44,-11,-55
1746888177.297281,51,-85,-50
1746888177.29875,58,-22,-44
1746888177.3017654,38,-85,-45
1746888177.3036768,86,-30,-57
1746888177.306224,20,-78,-41
1746888177.3082583,97,-49,-46
1746888177.3112612,-21,-80,-36
1746888177.31292,106,-47,-57
1746888177.3159463,-30,-87,-29
1746888177.3178742,91,-56,-47
1746888177.3208973,-64,-86,-34
1746888177.32295,92,-68,-45
1746888177.3254707,-82,-80,-29
1746888177.327478,80,-69,-48
1746888177.330495,-86,-63,-31
1746888177.3320174,62,-69,-46
1746888177.3350253,-108,-69,-24
1746888177.3370633,30,-71,-34
1746888177.3396318,-103,-60,-10
1746888177.3416476,8,-82,-35
1746888177.3441586,-94,-41,-18
1746888177.3462055,-17,-88,-31
1746888177.3487267,-82,-35,-19
1746888177.3507342,-45,-78,-23
1746888177.3532438,-68,-27,-12
1746888177.3553848,-62,-74,-38
1746888177.3578978,-42,-13,-9
1746888177.360409,-73,-81,-27
1746888177.3629243,-23,-12,-10
1746888177.3654387,-93,-71,-16
1746888177.367952,-9,-7,-9
1746888177.3706422,-98,-60,-15
1746888177.3726492,24,2,-4
1746888177.3751588,-107,-53,-14
1746888177.377169,52,12,1
1746888177.379708,-89,-48,-17
1746888177.3822718,75,31,3
1746888177.384177,-81,-44,-2
1746888177.3867238,83,28,13
1746888177.3887446,-63,-27,-9
1746888177.3912592,85,50,6
1746888177.3931847,-50,-26,-16
1746888177.395721,96,46,17
1746888177.398268,-34,-14,-13
1746888177.4002957,95,60,16
1746888177.4027743,-7,-6,9
1746888177.40484,85,72,19
1746888177.407349,16,16,11
1746888177.4093578,79,80,16
1746888177.4118705,57,16,4
1746888177.4138918,54,75,34
1746888177.416381,70,38,7
1746888177.4184127,27,77,23
1746888177.4211962,81,35,4
1746888177.423209,15,86,35
1746888177.4257243,88,39,12
1746888177.4277318,-7,81,33
1746888177.4302433,102,53,20
1746888177.432204,-28,68,40
1746888177.4347444,94,59,14
1746888177.4367645,-62,78,45
1746888177.439644,95,68,13
1746888177.4412346,-72,76,43
1746888177.4447563,83,67,18
1746888177.4457653,-92,57,36
1746888177.449278,51,66,33
1746888177.4505866,-108,53,41
1746888177.4540997,26,83,30
1746888177.4551065,-92,62,49
1746888177.4586186,21,74,43
1746888177.4596288,-95,53,44
1746888177.463649,-7,78,27
1746888177.4656296,-90,39,43
1746888177.4686368,-31,80,29
1746888177.470146,-73,21,46
1746888177.4736836,-61,81,50
1746888177.4746969,-40,20,54
1746888177.4784448,-81,80,38
1746888177.4794524,-18,7,47
1746888177.482967,-95,74,51
1746888177.4839766,5,3,58
1746888177.487491,-108,51,55
1746888177.4884977,17,-11,65
1746888177.4923072,-109,56,46
1746888177.4928226,55,-21,60
1746888177.496844,-91,54,41
1746888177.4973652,60,-20,67
1746888177.5013857,-76,28,44
1746888177.5018933,86,-42,60
1746888177.5059133,-65,23,51
1746888177.5064204,104,-40,64
1746888177.510425,-58,13,59
1746888177.5109305,95,-46,68
1746888177.515473,91,-62,64
1746888177.515473,-16,3,54
1746888177.5200243,90,-76,50
1746888177.520554,9,0,47
1746888177.5245738,67,-72,61
1746888177.525084,17,-19,54
1746888177.5290945,55,-67,63
1746888177.5296009,39,-24,62
1746888177.5336075,36,-74,51
1746888177.534113,73,-20,57
1746888177.5381346,9,-72,59
1746888177.5386422,82,-32,68
1746888177.5426486,-11,-72,57
1746888177.5431542,89,-41,62
1746888177.5471618,-32,-83,61
1746888177.5481734,92,-49,66
1746888177.5521786,-61,-77,54
1746888177.5526824,102,-60,59
1746888177.5566893,-80,-71,55
1746888177.5571935,80,-63,55
1746888177.5611997,-93,-71,41
1746888177.5617056,77,-65,65
1746888177.5662205,-107,-54,46
1746888177.5667372,55,-73,64
1746888177.5707457,-92,-50,42
1746888177.571252,45,-88,53
1746888177.5752757,-103,-44,37
1746888177.5757859,19,-84,66
1746888177.579793,-81,-42,44
1746888177.5802984,-9,-89,63
1746888177.5843062,-64,-29,42
1746888177.584811,-46,-75,57
1746888177.5888178,-46,-23,40
1746888177.5893226,-63,-81,53
1746888177.5933282,-33,-20,38
1746888177.5938332,-70,-76,56
1746888177.5983644,-1,-3,39
1746888177.59892,-94,-64,45
1746888177.6029413,33,15,31
1746888177.6034515,-107,-67,46
1746888177.6074603,40,22,24
1746888177.6079657,-98,-47,49
1746888177.611973,66,26,36
1746888177.6124792,-96,-54,43
1746888177.6170197,81,28,16
1746888177.6175396,-93,-39,39
1746888177.6215458,91,44,26
1746888177.6220508,-65,-21,42
1746888177.626058,103,56,20
1746888177.626564,-52,-27,32
1746888177.6310785,90,69,16
1746888177.6316278,-29,-4,32
1746888177.6356401,81,69,14
1746888177.6361449,0,1,44
1746888177.640151,80,78,0
1746888177.6406558,16,13,32
1746888177.6446624,65,77,2
1746888177.6451674,41,14,34
1746888177.649683,39,74,2
1746888177.6502209,60,29,27
1746888177.6542346,19,79,-7
1746888177.6547508,74,43,22
1746888177.6592684,96,49,18
